Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
DEBIT,6,4,-21.23999977,89.25,Late delivery,1,37,Electronics,Memphis,EE. UU.,XXXXXXXXX,Maria,2568,Smith,XXXXXXXXX,Consumer,TN,3544 Fallen Mount,38127,6,Outdoors,35.17372131,-89.94194031,LATAM,Brasília,Brasil,2568,1/1/15 4:54,15,828,6.71999979,0.07,45,31.98999977,-0.239999995,3,95.97000122,89.25,-21.23999977,South America,Distrito Federal,COMPLETE,,828,37,,http://images.acmesports.sports/Bridgestone+e6+Straight+Distance+NFL+San+Diego+Chargers...,Bridgestone e6 Straight Distance NFL San Dieg,31.98999977,0,1/7/15 4:54,Standard Class
DEBIT,6,4,-72.55999756,151.1699982,Late delivery,1,17,Cleats,Memphis,EE. UU.,XXXXXXXXX,Maria,2568,Smith,XXXXXXXXX,Consumer,TN,3544 Fallen Mount,38127,4,Apparel,35.17372131,-89.94194031,LATAM,Brasília,Brasil,2568,1/1/15 4:54,15,365,28.79999924,0.159999996,46,59.99000168,-0.479999989,3,179.9700012,151.1699982,-72.55999756,South America,Distrito Federal,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/7/15 4:54,Standard Class
DEBIT,6,4,-61.88000107,37.5,Late delivery,1,24,Women's Apparel,Memphis,EE. UU.,XXXXXXXXX,Maria,2568,Smith,XXXXXXXXX,Consumer,TN,3544 Fallen Mount,38127,5,Golf,35.17372131,-89.94194031,LATAM,Brasília,Brasil,2568,1/1/15 4:54,15,502,12.5,0.25,43,50,-1.649999976,1,50,37.5,-61.88000107,South America,Distrito Federal,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,1/7/15 4:54,Standard Class
DEBIT,6,4,-121.8399963,331.980011,Late delivery,1,45,Fishing,Memphis,EE. UU.,XXXXXXXXX,Maria,2568,Smith,XXXXXXXXX,Consumer,TN,3544 Fallen Mount,38127,7,Fan Shop,35.17372131,-89.94194031,LATAM,Brasília,Brasil,2568,1/1/15 4:54,15,1004,68,0.170000002,47,399.980011,-0.370000005,1,399.980011,331.980011,-121.8399963,South America,Distrito Federal,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/7/15 4:54,Standard Class
PAYMENT,2,4,24,239.9600067,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Pamela,7276,Smith,XXXXXXXXX,Consumer,PR,9243 Old Gardens,725,4,Apparel,18.23146629,-66.37049866,LATAM,Brasília,Brasil,7276,1/1/15 5:15,16,365,59.99000168,0.200000003,49,59.99000168,0.100000001,5,299.9500122,239.9600067,24,South America,Distrito Federal,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/3/15 5:15,Standard Class
PAYMENT,2,4,41.84000015,111.5800018,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Pamela,7276,Smith,XXXXXXXXX,Consumer,PR,9243 Old Gardens,725,4,Apparel,18.23146629,-66.37049866,LATAM,Brasília,Brasil,7276,1/1/15 5:15,16,365,8.399999619,0.07,48,59.99000168,0.379999995,2,119.9800034,111.5800018,41.84000015,South America,Distrito Federal,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/3/15 5:15,Standard Class
DEBIT,3,4,2.400000095,59.97000122,Advance shipping,0,36,Golf Balls,Sun Valley,EE. UU.,XXXXXXXXX,Tammy,2667,Smith,XXXXXXXXX,Corporate,CA,8906 Rustic Mall ,91352,6,Outdoors,34.21546936,-118.3703384,LATAM,San Miguelito,Panamá,2667,1/1/15 5:36,17,810,19.98999977,0.25,50,19.98999977,0.039999999,4,79.95999908,59.97000122,2.400000095,Central America,Panamá,COMPLETE,,810,36,,http://images.acmesports.sports/Glove+It+Women%27s+Mod+Oval+Golf+Glove,Glove It Women's Mod Oval Golf Glove,19.98999977,0,1/4/15 5:36,Standard Class
DEBIT,3,4,93.8199997,203.9700012,Advance shipping,0,17,Cleats,Sun Valley,EE. UU.,XXXXXXXXX,Tammy,2667,Smith,XXXXXXXXX,Corporate,CA,8906 Rustic Mall ,91352,4,Apparel,34.21546936,-118.3703384,LATAM,San Miguelito,Panamá,2667,1/1/15 5:36,17,365,35.99000168,0.150000006,54,59.99000168,0.460000008,4,239.9600067,203.9700012,93.8199997,Central America,Panamá,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/4/15 5:36,Standard Class
DEBIT,3,4,68.05999756,165.9900055,Advance shipping,0,48,Water Sports,Sun Valley,EE. UU.,XXXXXXXXX,Tammy,2667,Smith,XXXXXXXXX,Corporate,CA,8906 Rustic Mall ,91352,7,Fan Shop,34.21546936,-118.3703384,LATAM,San Miguelito,Panamá,2667,1/1/15 5:36,17,1073,34,0.170000002,53,199.9900055,0.409999996,1,199.9900055,165.9900055,68.05999756,Central America,Panamá,COMPLETE,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,1/4/15 5:36,Standard Class
DEBIT,3,4,13.03999996,86.97000122,Advance shipping,0,46,Indoor/Outdoor Games,Sun Valley,EE. UU.,XXXXXXXXX,Tammy,2667,Smith,XXXXXXXXX,Corporate,CA,8906 Rustic Mall ,91352,7,Fan Shop,34.21546936,-118.3703384,LATAM,San Miguelito,Panamá,2667,1/1/15 5:36,17,1014,12.98999977,0.129999995,51,49.97999954,0.150000006,2,99.95999908,86.97000122,13.03999996,Central America,Panamá,COMPLETE,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,1/4/15 5:36,Standard Class
DEBIT,3,4,-0.730000019,56.22999954,Advance shipping,0,5,Lacrosse,Sun Valley,EE. UU.,XXXXXXXXX,Tammy,2667,Smith,XXXXXXXXX,Corporate,CA,8906 Rustic Mall ,91352,2,Fitness,34.21546936,-118.3703384,LATAM,San Miguelito,Panamá,2667,1/1/15 5:36,17,93,18.73999977,0.25,52,24.98999977,-0.01,3,74.97000122,56.22999954,-0.730000019,Central America,Panamá,COMPLETE,,93,5,,http://images.acmesports.sports/Under+Armour+Men%27s+Tech+II+T-Shirt,Under Armour Men's Tech II T-Shirt,24.98999977,0,1/4/15 5:36,Standard Class
CASH,4,4,58.79999924,167.9900055,Shipping on time,0,48,Water Sports,Miami,EE. UU.,XXXXXXXXX,Mary,1205,Powell,XXXXXXXXX,Corporate,FL,9299 Quiet Pioneer Forest,33126,7,Fan Shop,25.86028481,-80.19734192,LATAM,San Miguelito,Panamá,1205,1/1/15 5:57,18,1073,32,0.159999996,55,199.9900055,0.349999994,1,199.9900055,167.9900055,58.79999924,Central America,Panamá,CLOSED,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,1/5/15 5:57,Standard Class
CASH,4,4,52.02000046,113.0899963,Shipping on time,0,18,Men's Footwear,Miami,EE. UU.,XXXXXXXXX,Mary,1205,Powell,XXXXXXXXX,Corporate,FL,9299 Quiet Pioneer Forest,33126,4,Apparel,25.86028481,-80.19734192,LATAM,San Miguelito,Panamá,1205,1/1/15 5:57,18,403,16.89999962,0.129999995,57,129.9900055,0.460000008,1,129.9900055,113.0899963,52.02000046,Central America,Panamá,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/5/15 5:57,Standard Class
CASH,4,4,41.15999985,113.3799973,Shipping on time,0,17,Cleats,Miami,EE. UU.,XXXXXXXXX,Mary,1205,Powell,XXXXXXXXX,Corporate,FL,9299 Quiet Pioneer Forest,33126,4,Apparel,25.86028481,-80.19734192,LATAM,San Miguelito,Panamá,1205,1/1/15 5:57,18,365,6.599999905,0.059999999,56,59.99000168,0.360000014,2,119.9800034,113.3799973,41.15999985,Central America,Panamá,CLOSED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/5/15 5:57,Standard Class
PAYMENT,5,4,91.33999634,260.980011,Late delivery,1,43,Camping & Hiking,Hialeah,EE. UU.,XXXXXXXXX,Mary,9488,Smith,XXXXXXXXX,Corporate,FL,9758 Foggy Range,33012,7,Fan Shop,25.86688042,-80.31456757,LATAM,San Miguelito,Panamá,9488,1/1/15 6:18,19,957,39,0.129999995,59,299.980011,0.349999994,1,299.980011,260.980011,91.33999634,Central America,Panamá,PENDING_PAYMENT,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1/6/15 6:18,Standard Class
PAYMENT,5,4,-587.9699707,335.980011,Late delivery,1,45,Fishing,Hialeah,EE. UU.,XXXXXXXXX,Mary,9488,Smith,XXXXXXXXX,Corporate,FL,9758 Foggy Range,33012,7,Fan Shop,25.86688042,-80.31456757,LATAM,San Miguelito,Panamá,9488,1/1/15 6:18,19,1004,64,0.159999996,58,399.980011,-1.75,1,399.980011,335.980011,-587.9699707,Central America,Panamá,PENDING_PAYMENT,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/6/15 6:18,Standard Class
TRANSFER,6,4,68.51000214,236.25,Late delivery,1,24,Women's Apparel,Bowling Green,EE. UU.,XXXXXXXXX,David,9198,Kerr,XXXXXXXXX,Consumer,KY,7312 Crystal Willow Villas,42101,5,Golf,37.1289444,-86.29595184,LATAM,San Miguelito,Panamá,9198,1/1/15 6:39,20,502,13.75,0.059999999,60,50,0.289999992,5,250,236.25,68.51000214,Central America,Panamá,PROCESSING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,1/7/15 6:39,Standard Class
TRANSFER,6,4,120.5199966,245.9600067,Late delivery,1,17,Cleats,Bowling Green,EE. UU.,XXXXXXXXX,David,9198,Kerr,XXXXXXXXX,Consumer,KY,7312 Crystal Willow Villas,42101,4,Apparel,37.1289444,-86.29595184,LATAM,San Miguelito,Panamá,9198,1/1/15 6:39,20,365,53.99000168,0.180000007,63,59.99000168,0.49000001,5,299.9500122,245.9600067,120.5199966,Central America,Panamá,PROCESSING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/7/15 6:39,Standard Class
TRANSFER,6,4,53.75999832,114.3899994,Late delivery,1,18,Men's Footwear,Bowling Green,EE. UU.,XXXXXXXXX,David,9198,Kerr,XXXXXXXXX,Consumer,KY,7312 Crystal Willow Villas,42101,4,Apparel,37.1289444,-86.29595184,LATAM,San Miguelito,Panamá,9198,1/1/15 6:39,20,403,15.60000038,0.119999997,62,129.9900055,0.469999999,1,129.9900055,114.3899994,53.75999832,Central America,Panamá,PROCESSING,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/7/15 6:39,Standard Class
TRANSFER,6,4,39.49000168,165.9299927,Late delivery,1,46,Indoor/Outdoor Games,Bowling Green,EE. UU.,XXXXXXXXX,David,9198,Kerr,XXXXXXXXX,Consumer,KY,7312 Crystal Willow Villas,42101,7,Fan Shop,37.1289444,-86.29595184,LATAM,San Miguelito,Panamá,9198,1/1/15 6:39,20,1014,33.99000168,0.170000002,61,49.97999954,0.239999995,4,199.9199982,165.9299927,39.49000168,Central America,Panamá,PROCESSING,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,1/7/15 6:39,Standard Class
TRANSFER,2,1,26.22999954,104.9300003,Late delivery,1,13,Electronics,Bronx,EE. UU.,XXXXXXXXX,Alice,2711,Rodriguez,XXXXXXXXX,Consumer,NY,2734 Dusty Blossom Road,10460,3,Footwear,40.86585236,-73.87036896,LATAM,San Cristóbal de Las Casas,México,2711,1/1/15 7:00,21,276,23.03000069,0.180000007,65,31.98999977,0.25,4,127.9599991,104.9300003,26.22999954,Central America,Chiapas,PENDING,,276,13,,http://images.acmesports.sports/Under+Armour+Women%27s+Ignite+Slide,Under Armour Women's Ignite Slide,31.98999977,0,1/3/15 7:00,First Class
TRANSFER,2,1,3.599999905,59.97999954,Late delivery,1,40,Accessories,Bronx,EE. UU.,XXXXXXXXX,Alice,2711,Rodriguez,XXXXXXXXX,Consumer,NY,2734 Dusty Blossom Road,10460,6,Outdoors,40.86585236,-73.87036896,LATAM,San Cristóbal de Las Casas,México,2711,1/1/15 7:00,21,897,14.98999977,0.200000003,64,24.98999977,0.059999999,3,74.97000122,59.97999954,3.599999905,Central America,Chiapas,PENDING,,897,40,,http://images.acmesports.sports/Team+Golf+New+England+Patriots+Putter+Grip,Team Golf New England Patriots Putter Grip,24.98999977,0,1/3/15 7:00,First Class
TRANSFER,2,1,17.60000038,88,Late delivery,1,24,Women's Apparel,Bronx,EE. UU.,XXXXXXXXX,Alice,2711,Rodriguez,XXXXXXXXX,Consumer,NY,2734 Dusty Blossom Road,10460,5,Golf,40.86585236,-73.87036896,LATAM,San Cristóbal de Las Casas,México,2711,1/1/15 7:00,21,502,12,0.119999997,67,50,0.200000003,2,100,88,17.60000038,Central America,Chiapas,PENDING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,1/3/15 7:00,First Class
TRANSFER,2,1,6.71999979,55.97999954,Late delivery,1,3,Baseball & Softball,Bronx,EE. UU.,XXXXXXXXX,Alice,2711,Rodriguez,XXXXXXXXX,Consumer,NY,2734 Dusty Blossom Road,10460,2,Fitness,40.86585236,-73.87036896,LATAM,San Cristóbal de Las Casas,México,2711,1/1/15 7:00,21,37,14,0.200000003,66,34.99000168,0.119999997,2,69.98000336,55.97999954,6.71999979,Central America,Chiapas,PENDING,,37,3,,http://images.acmesports.sports/adidas+Kids%27+F5+Messi+FG+Soccer+Cleat,adidas Kids' F5 Messi FG Soccer Cleat,34.99000168,0,1/3/15 7:00,First Class
PAYMENT,4,2,98.98999786,263.980011,Late delivery,1,43,Camping & Hiking,Springfield,EE. UU.,XXXXXXXXX,Danielle,4367,Moran,XXXXXXXXX,Home Office,MO,5434 Middle Range,65807,7,Fan Shop,37.15639114,-93.28601074,LATAM,Santiago de Chile,Chile,4367,1/1/15 7:42,23,957,36,0.119999997,68,299.980011,0.379999995,1,299.980011,263.980011,98.98999786,South America,Santiago de Chile,PENDING_PAYMENT,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1/5/15 7:42,Second Class
CASH,5,2,19.20000076,40,Late delivery,1,24,Women's Apparel,Lutz,EE. UU.,XXXXXXXXX,Mary,11441,Ferguson,XXXXXXXXX,Consumer,FL,8702 Umber Mountain Gate,33549,5,Golf,28.08681297,-82.43898773,LATAM,Panama City,Panamá,11441,1/1/15 8:03,24,502,10,0.200000003,70,50,0.479999989,1,50,40,19.20000076,Central America,Panamá,CLOSED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,1/6/15 8:03,Second Class
CASH,5,2,-182.1600037,237.5,Late delivery,1,24,Women's Apparel,Lutz,EE. UU.,XXXXXXXXX,Mary,11441,Ferguson,XXXXXXXXX,Consumer,FL,8702 Umber Mountain Gate,33549,5,Golf,28.08681297,-82.43898773,LATAM,Panama City,Panamá,11441,1/1/15 8:03,24,502,12.5,0.050000001,71,50,-0.769999981,5,250,237.5,-182.1600037,Central America,Panamá,CLOSED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,1/6/15 8:03,Second Class
CASH,5,2,-127.5400009,173.9900055,Late delivery,1,48,Water Sports,Lutz,EE. UU.,XXXXXXXXX,Mary,11441,Ferguson,XXXXXXXXX,Consumer,FL,8702 Umber Mountain Gate,33549,7,Fan Shop,28.08681297,-82.43898773,LATAM,Panama City,Panamá,11441,1/1/15 8:03,24,1073,26,0.129999995,73,199.9900055,-0.730000019,1,199.9900055,173.9900055,-127.5400009,Central America,Panamá,CLOSED,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,1/6/15 8:03,Second Class
CASH,5,2,-12.0699997,169.9900055,Late delivery,1,48,Water Sports,Lutz,EE. UU.,XXXXXXXXX,Mary,11441,Ferguson,XXXXXXXXX,Consumer,FL,8702 Umber Mountain Gate,33549,7,Fan Shop,28.08681297,-82.43898773,LATAM,Panama City,Panamá,11441,1/1/15 8:03,24,1073,30,0.150000006,72,199.9900055,-0.07,1,199.9900055,169.9900055,-12.0699997,Central America,Panamá,CLOSED,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,1/6/15 8:03,Second Class
CASH,5,2,7.019999981,116.9899979,Late delivery,1,18,Men's Footwear,Lutz,EE. UU.,XXXXXXXXX,Mary,11441,Ferguson,XXXXXXXXX,Consumer,FL,8702 Umber Mountain Gate,33549,4,Apparel,28.08681297,-82.43898773,LATAM,Panama City,Panamá,11441,1/1/15 8:03,24,403,13,0.100000001,69,129.9900055,0.059999999,1,129.9900055,116.9899979,7.019999981,Central America,Panamá,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/6/15 8:03,Second Class
CASH,6,2,0,339.980011,Late delivery,1,45,Fishing,Orlando,EE. UU.,XXXXXXXXX,Mary,9503,Fitzpatrick,XXXXXXXXX,Home Office,FL,7861 Honey Acres,32822,7,Fan Shop,28.51626968,-81.30583191,LATAM,Hermosillo,México,9503,1/1/15 8:24,25,1004,60,0.150000006,74,399.980011,0,1,399.980011,339.980011,0,Central America,Sonora,CLOSED,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/7/15 8:24,Second Class
PAYMENT,3,2,55.09000015,175.9900055,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,XXXXXXXXX,Willie,3241,Smith,XXXXXXXXX,Consumer,PR,2075 Honey Panda Dell,725,7,Fan Shop,18.26247406,-66.37059784,LATAM,Coyoacán,México,3241,1/1/15 9:06,27,1073,24,0.119999997,76,199.9900055,0.310000002,1,199.9900055,175.9900055,55.09000015,Central America,Distrito Federal,PENDING_PAYMENT,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,1/4/15 9:06,Second Class
PAYMENT,3,2,113.0899963,347.980011,Late delivery,1,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Willie,3241,Smith,XXXXXXXXX,Consumer,PR,2075 Honey Panda Dell,725,7,Fan Shop,18.26247406,-66.37059784,LATAM,Coyoacán,México,3241,1/1/15 9:06,27,1004,52,0.129999995,77,399.980011,0.330000013,1,399.980011,347.980011,113.0899963,Central America,Distrito Federal,PENDING_PAYMENT,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/4/15 9:06,Second Class
PAYMENT,3,2,34.86000061,124.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Willie,3241,Smith,XXXXXXXXX,Consumer,PR,2075 Honey Panda Dell,725,5,Golf,18.26247406,-66.37059784,LATAM,Coyoacán,México,3241,1/1/15 9:06,27,502,25.5,0.170000002,75,50,0.280000001,3,150,124.5,34.86000061,Central America,Distrito Federal,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,1/4/15 9:06,Second Class
DEBIT,4,4,28,79.98999786,Shipping on time,0,9,Cardio Equipment,Pomona,EE. UU.,XXXXXXXXX,Julie,656,Smith,XXXXXXXXX,Corporate,CA,9891 Golden Panda Highlands,91767,3,Footwear,34.0863266,-117.9595337,LATAM,Tegucigalpa,Honduras,656,1/1/15 9:27,28,191,20,0.200000003,81,99.98999786,0.349999994,1,99.98999786,79.98999786,28,Central America,Francisco Morazán,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,1/5/15 9:27,Standard Class
DEBIT,4,4,121.4899979,269.980011,Shipping on time,0,43,Camping & Hiking,Pomona,EE. UU.,XXXXXXXXX,Julie,656,Smith,XXXXXXXXX,Corporate,CA,9891 Golden Panda Highlands,91767,7,Fan Shop,34.0863266,-117.9595337,LATAM,Tegucigalpa,Honduras,656,1/1/15 9:27,28,957,30,0.100000001,79,299.980011,0.449999988,1,299.980011,269.980011,121.4899979,Central America,Francisco Morazán,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1/5/15 9:27,Standard Class
DEBIT,4,4,1.480000019,49.18999863,Shipping on time,0,17,Cleats,Pomona,EE. UU.,XXXXXXXXX,Julie,656,Smith,XXXXXXXXX,Corporate,CA,9891 Golden Panda Highlands,91767,4,Apparel,34.0863266,-117.9595337,LATAM,Tegucigalpa,Honduras,656,1/1/15 9:27,28,365,10.80000019,0.180000007,82,59.99000168,0.029999999,1,59.99000168,49.18999863,1.480000019,Central America,Francisco Morazán,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/5/15 9:27,Standard Class
DEBIT,4,4,132.9900055,379.9599915,Shipping on time,0,9,Cardio Equipment,Pomona,EE. UU.,XXXXXXXXX,Julie,656,Smith,XXXXXXXXX,Corporate,CA,9891 Golden Panda Highlands,91767,3,Footwear,34.0863266,-117.9595337,LATAM,Tegucigalpa,Honduras,656,1/1/15 9:27,28,191,20,0.050000001,78,99.98999786,0.349999994,4,399.9599915,379.9599915,132.9900055,Central America,Francisco Morazán,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,1/5/15 9:27,Standard Class
DEBIT,4,4,68.25,272.980011,Shipping on time,0,43,Camping & Hiking,Pomona,EE. UU.,XXXXXXXXX,Julie,656,Smith,XXXXXXXXX,Corporate,CA,9891 Golden Panda Highlands,91767,7,Fan Shop,34.0863266,-117.9595337,LATAM,Tegucigalpa,Honduras,656,1/1/15 9:27,28,957,27,0.090000004,80,299.980011,0.25,1,299.980011,272.980011,68.25,Central America,Francisco Morazán,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1/5/15 9:27,Standard Class
TRANSFER,5,4,106.9100037,232.4100037,Late delivery,1,46,Indoor/Outdoor Games,Dearborn,EE. UU.,XXXXXXXXX,Thomas,196,Watson,XXXXXXXXX,Home Office,MI,4179 Merry Wood,48126,7,Fan Shop,30.07419395,-99.35958862,LATAM,Tegucigalpa,Honduras,196,1/1/15 9:48,29,1014,17.48999977,0.07,84,49.97999954,0.460000008,5,249.8999939,232.4100037,106.9100037,Central America,Francisco Morazán,PROCESSING,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,1/6/15 9:48,Standard Class
TRANSFER,5,4,57.95999908,118.2900009,Late delivery,1,18,Men's Footwear,Dearborn,EE. UU.,XXXXXXXXX,Thomas,196,Watson,XXXXXXXXX,Home Office,MI,4179 Merry Wood,48126,4,Apparel,30.07419395,-99.35958862,LATAM,Tegucigalpa,Honduras,196,1/1/15 9:48,29,403,11.69999981,0.090000004,85,129.9900055,0.49000001,1,129.9900055,118.2900009,57.95999908,Central America,Francisco Morazán,PROCESSING,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/6/15 9:48,Standard Class
TRANSFER,5,4,52.20000076,179.9900055,Late delivery,1,48,Water Sports,Dearborn,EE. UU.,XXXXXXXXX,Thomas,196,Watson,XXXXXXXXX,Home Office,MI,4179 Merry Wood,48126,7,Fan Shop,30.07419395,-99.35958862,LATAM,Tegucigalpa,Honduras,196,1/1/15 9:48,29,1073,20,0.100000001,83,199.9900055,0.289999992,1,199.9900055,179.9900055,52.20000076,Central America,Francisco Morazán,PROCESSING,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,1/6/15 9:48,Standard Class
TRANSFER,5,4,25.38999939,120.8899994,Late delivery,1,18,Men's Footwear,Dearborn,EE. UU.,XXXXXXXXX,Thomas,196,Watson,XXXXXXXXX,Home Office,MI,4179 Merry Wood,48126,4,Apparel,30.07419395,-99.35958862,LATAM,Tegucigalpa,Honduras,196,1/1/15 9:48,29,403,9.100000381,0.07,86,129.9900055,0.209999993,1,129.9900055,120.8899994,25.38999939,Central America,Francisco Morazán,PROCESSING,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/6/15 9:48,Standard Class
